#9.686093
Time, MSD
71.563000, 430.027827
71.564000, 430.004879
71.565000, 430.003774
71.566000, 430.002731
71.567000, 430.005532
71.568000, 430.038482
71.569000, 430.045238
71.570000, 430.032562
71.571000, 430.022777
71.572000, 430.058859
71.573000, 430.089705
71.574000, 430.115074
71.575000, 430.112213
71.576000, 430.149191
71.577000, 430.134426
71.578000, 430.140548
71.579000, 430.158127
71.580000, 430.153042
71.581000, 430.162255
71.582000, 430.164786
71.583000, 430.150535
71.584000, 430.139463
71.585000, 430.135642
71.586000, 430.113794
71.587000, 430.102847
71.588000, 430.074030
71.589000, 430.056485
71.590000, 430.053062
71.591000, 430.031229
71.592000, 430.006654
71.593000, 430.018854
71.594000, 430.048997
71.595000, 430.029650
71.596000, 430.040653
71.597000, 430.020786
71.598000, 430.049388
71.599000, 430.035798
71.600000, 430.040850
71.601000, 430.058733
71.602000, 430.068905
71.603000, 430.066955
71.604000, 430.094042
71.605000, 430.072579
71.606000, 430.103685
71.607000, 430.116515
71.608000, 430.146590
71.609000, 430.149178
71.610000, 430.160373
71.611000, 430.159718
71.612000, 430.179478
71.613000, 430.207256
71.614000, 430.216986
71.615000, 430.223640
71.616000, 430.259857
71.617000, 430.259428
71.618000, 430.268988
71.619000, 430.258033
71.620000, 430.270581
71.621000, 430.261107
71.622000, 430.251314
71.623000, 430.239334
71.624000, 430.207940
71.625000, 430.190364
71.626000, 430.180297
71.627000, 430.213491
71.628000, 430.232109
71.629000, 430.247413
71.630000, 430.265608
71.631000, 430.266007
71.632000, 430.326197
71.633000, 430.353603
71.634000, 430.352506
71.635000, 430.336031
71.636000, 430.331942
71.637000, 430.340272
71.638000, 430.351747
71.639000, 430.351146
71.640000, 430.366987
71.641000, 430.376588
71.642000, 430.384062
71.643000, 430.383602
71.644000, 430.391623
71.645000, 430.382167
71.646000, 430.383354
71.647000, 430.382611
71.648000, 430.400524
71.649000, 430.402546
71.650000, 430.411259
71.651000, 430.381225
71.652000, 430.398065
71.653000, 430.414122
71.654000, 430.417279
71.655000, 430.442351
71.656000, 430.443692
71.657000, 430.470803
71.658000, 430.492799
71.659000, 430.516346
71.660000, 430.515717
71.661000, 430.535293
71.662000, 430.531186
71.663000, 430.519678
71.664000, 430.510178
71.665000, 430.537636
71.666000, 430.539721
71.667000, 430.519309
71.668000, 430.515902
71.669000, 430.531801
71.670000, 430.548746
71.671000, 430.560669
71.672000, 430.557717
71.673000, 430.567286
71.674000, 430.561640
71.675000, 430.558791
71.676000, 430.540118
71.677000, 430.543483
71.678000, 430.584085
71.679000, 430.609692
71.680000, 430.645251
71.681000, 430.644949
71.682000, 430.618107
71.683000, 430.615246
71.684000, 430.648254
71.685000, 430.650742
71.686000, 430.646051
71.687000, 430.683381
71.688000, 430.696451
71.689000, 430.705780
71.690000, 430.754921
71.691000, 430.779279
71.692000, 430.802237
71.693000, 430.837554
71.694000, 430.831718
71.695000, 430.822548
71.696000, 430.826104
71.697000, 430.870263
71.698000, 430.902118
71.699000, 430.883900
71.700000, 430.877631
71.701000, 430.868305
71.702000, 430.873903
71.703000, 430.874414
71.704000, 430.887161
71.705000, 430.909387
71.706000, 430.896168
71.707000, 430.907680
71.708000, 430.881580
71.709000, 430.887042
71.710000, 430.907479
71.711000, 430.951659
71.712000, 430.967036
71.713000, 430.973509
71.714000, 430.988595
71.715000, 430.978756
71.716000, 431.025830
71.717000, 431.043577
71.718000, 431.018332
71.719000, 431.027997
71.720000, 431.042494
71.721000, 431.047104
71.722000, 431.050732
71.723000, 431.059401
71.724000, 431.051870
71.725000, 431.078737
71.726000, 431.090105
71.727000, 431.079755
71.728000, 431.047036
71.729000, 431.052093
71.730000, 431.063375
71.731000, 431.080449
71.732000, 431.069429
71.733000, 431.084075
71.734000, 431.056254
71.735000, 431.058497
71.736000, 431.043353
71.737000, 431.074634
71.738000, 431.087363
71.739000, 431.071878
71.740000, 431.046133
71.741000, 431.047298
71.742000, 431.047468
71.743000, 431.068693
71.744000, 431.068655
71.745000, 431.113188
71.746000, 431.089880
71.747000, 431.096427
71.748000, 431.087981
71.749000, 431.073694
71.750000, 431.086860
71.751000, 431.074691
71.752000, 431.109309
71.753000, 431.112899
71.754000, 431.108173
71.755000, 431.092806
71.756000, 431.104994
71.757000, 431.099386
71.758000, 431.115263
71.759000, 431.094806
71.760000, 431.095002
71.761000, 431.091031
71.762000, 431.099670
71.763000, 431.107210
71.764000, 431.128286
71.765000, 431.138828
71.766000, 431.140232
71.767000, 431.152852
71.768000, 431.169379
71.769000, 431.178474
71.770000, 431.171202
71.771000, 431.177123
71.772000, 431.190244
71.773000, 431.201202
71.774000, 431.236164
71.775000, 431.224718
71.776000, 431.227315
71.777000, 431.239943
71.778000, 431.261527
71.779000, 431.304640
71.780000, 431.321174
71.781000, 431.339779
71.782000, 431.337725
71.783000, 431.346190
71.784000, 431.341423
71.785000, 431.339524
71.786000, 431.315592
71.787000, 431.327755
71.788000, 431.332973
71.789000, 431.295718
71.790000, 431.299814
71.791000, 431.303377
71.792000, 431.305598
71.793000, 431.299545
71.794000, 431.307030
71.795000, 431.329391
71.796000, 431.316485
71.797000, 431.312051
71.798000, 431.303786
71.799000, 431.316360
71.800000, 431.309525
71.801000, 431.325927
71.802000, 431.315651
71.803000, 431.348026
71.804000, 431.348087
71.805000, 431.339474
71.806000, 431.383276
71.807000, 431.367722
71.808000, 431.353329
71.809000, 431.340720
71.810000, 431.330003
71.811000, 431.342392
71.812000, 431.341531
71.813000, 431.340790
71.814000, 431.353006
71.815000, 431.357932
71.816000, 431.372184
71.817000, 431.375029
71.818000, 431.382255
71.819000, 431.378004
71.820000, 431.367443
71.821000, 431.358516
71.822000, 431.343163
71.823000, 431.365313
71.824000, 431.379721
71.825000, 431.374406
71.826000, 431.406325
71.827000, 431.414257
71.828000, 431.420832
71.829000, 431.411842
71.830000, 431.417250
71.831000, 431.426579
71.832000, 431.460950
71.833000, 431.476602
71.834000, 431.479800
71.835000, 431.487648
71.836000, 431.486141
71.837000, 431.498124
71.838000, 431.470407
71.839000, 431.483245
71.840000, 431.486858
71.841000, 431.466130
71.842000, 431.479646
71.843000, 431.481525
71.844000, 431.501925
71.845000, 431.516713
71.846000, 431.551339
71.847000, 431.562365
71.848000, 431.541443
71.849000, 431.576578
71.850000, 431.606740
71.851000, 431.627043
71.852000, 431.627075
71.853000, 431.643480
71.854000, 431.668786
71.855000, 431.652213
71.856000, 431.668084
71.857000, 431.683696
71.858000, 431.689142
71.859000, 431.715881
71.860000, 431.704713
71.861000, 431.735765
71.862000, 431.736703
71.863000, 431.758484
71.864000, 431.767391
71.865000, 431.760979
71.866000, 431.762753
71.867000, 431.761866
71.868000, 431.748687
71.869000, 431.778102
71.870000, 431.761282
71.871000, 431.792084
71.872000, 431.820631
71.873000, 431.839863
71.874000, 431.874934
71.875000, 431.875845
71.876000, 431.884112
71.877000, 431.880333
71.878000, 431.912540
71.879000, 431.905857
71.880000, 431.908517
71.881000, 431.948722
71.882000, 431.965359
71.883000, 431.982094
71.884000, 431.984145
71.885000, 431.982253
71.886000, 431.982056
71.887000, 431.995077
71.888000, 431.983572
71.889000, 431.971621
71.890000, 431.952603
71.891000, 431.966194
71.892000, 431.981873
71.893000, 431.975817
71.894000, 431.988257
71.895000, 431.998076
71.896000, 432.016798
71.897000, 432.003648
71.898000, 431.998213
71.899000, 432.037499
71.900000, 432.057388
71.901000, 432.020895
71.902000, 432.001762
71.903000, 431.979218
71.904000, 431.991794
71.905000, 431.995701
71.906000, 431.998420
71.907000, 432.035676
71.908000, 432.042313
71.909000, 432.060158
71.910000, 432.063989
71.911000, 432.064690
71.912000, 432.074586
71.913000, 432.059796
71.914000, 432.086219
71.915000, 432.109073
71.916000, 432.155082
71.917000, 432.142577
71.918000, 432.155687
71.919000, 432.152648
71.920000, 432.157690
71.921000, 432.141047
71.922000, 432.133679
71.923000, 432.145498
71.924000, 432.113987
71.925000, 432.101333
71.926000, 432.128755
71.927000, 432.096216
71.928000, 432.127121
71.929000, 432.163721
71.930000, 432.152210
71.931000, 432.158764
71.932000, 432.135705
71.933000, 432.140224
71.934000, 432.140139
71.935000, 432.172730
71.936000, 432.157375
71.937000, 432.198162
71.938000, 432.191638
71.939000, 432.207273
71.940000, 432.208937
71.941000, 432.211845
71.942000, 432.214239
71.943000, 432.241378
71.944000, 432.266711
71.945000, 432.296219
71.946000, 432.264859
71.947000, 432.291498
71.948000, 432.337527
71.949000, 432.360373
71.950000, 432.373728
71.951000, 432.370004
71.952000, 432.361653
71.953000, 432.383096
71.954000, 432.367284
71.955000, 432.382046
71.956000, 432.370435
71.957000, 432.399742
71.958000, 432.399059
71.959000, 432.424181
71.960000, 432.376551
71.961000, 432.385202
71.962000, 432.411391
71.963000, 432.398095
71.964000, 432.415434
71.965000, 432.420541
71.966000, 432.442301
71.967000, 432.452718
71.968000, 432.447552
71.969000, 432.466045
71.970000, 432.469987
71.971000, 432.453441
71.972000, 432.452362
71.973000, 432.454374
71.974000, 432.455101
71.975000, 432.456394
71.976000, 432.453753
71.977000, 432.472085
71.978000, 432.487921
71.979000, 432.486199
71.980000, 432.506810
71.981000, 432.515314
71.982000, 432.506377
71.983000, 432.485109
71.984000, 432.523487
71.985000, 432.527975
71.986000, 432.539617
71.987000, 432.544059
71.988000, 432.556645
71.989000, 432.559588
71.990000, 432.561355
71.991000, 432.561960
71.992000, 432.568032
71.993000, 432.557187
71.994000, 432.554011
71.995000, 432.553775
71.996000, 432.582125
71.997000, 432.566866
71.998000, 432.569822
71.999000, 432.568731
72.000000, 432.550775
72.001000, 432.526088
72.002000, 432.537855
72.003000, 432.564327
72.004000, 432.557210
72.005000, 432.578621
72.006000, 432.575012
72.007000, 432.584112
72.008000, 432.600672
72.009000, 432.638000
72.010000, 432.660037
72.011000, 432.700999
72.012000, 432.704795
