#66.794381
Time, MSD
4.828000, 29.148027
4.829000, 29.147823
4.830000, 29.150887
4.831000, 29.154967
4.832000, 29.151802
4.833000, 29.163858
4.834000, 29.169589
4.835000, 29.176326
4.836000, 29.180853
4.837000, 29.185313
4.838000, 29.193513
4.839000, 29.200242
4.840000, 29.202519
4.841000, 29.213683
4.842000, 29.216908
4.843000, 29.226580
4.844000, 29.236853
4.845000, 29.244679
4.846000, 29.259653
4.847000, 29.269869
4.848000, 29.268353
4.849000, 29.279890
4.850000, 29.291242
4.851000, 29.302898
4.852000, 29.307206
4.853000, 29.312447
4.854000, 29.319509
4.855000, 29.329316
4.856000, 29.331215
4.857000, 29.334635
4.858000, 29.335364
4.859000, 29.341697
4.860000, 29.347679
4.861000, 29.352615
4.862000, 29.361077
4.863000, 29.358719
4.864000, 29.351915
4.865000, 29.353636
4.866000, 29.359520
4.867000, 29.368890
4.868000, 29.369384
4.869000, 29.373109
4.870000, 29.381320
4.871000, 29.388905
4.872000, 29.391657
4.873000, 29.402344
4.874000, 29.397445
4.875000, 29.397953
4.876000, 29.403488
4.877000, 29.399498
4.878000, 29.410405
4.879000, 29.414987
4.880000, 29.424040
4.881000, 29.433922
4.882000, 29.432822
4.883000, 29.446181
4.884000, 29.452367
4.885000, 29.458010
4.886000, 29.458137
4.887000, 29.458786
4.888000, 29.462022
4.889000, 29.469661
4.890000, 29.482075
4.891000, 29.491178
4.892000, 29.495410
4.893000, 29.498179
4.894000, 29.504334
4.895000, 29.520576
4.896000, 29.523784
4.897000, 29.524446
4.898000, 29.537452
4.899000, 29.550688
4.900000, 29.558857
4.901000, 29.567829
4.902000, 29.571290
4.903000, 29.576579
4.904000, 29.563529
4.905000, 29.575457
4.906000, 29.583829
4.907000, 29.583409
4.908000, 29.594803
4.909000, 29.593232
4.910000, 29.600342
4.911000, 29.605383
4.912000, 29.607769
4.913000, 29.621638
4.914000, 29.625870
4.915000, 29.633697
4.916000, 29.642040
4.917000, 29.649660
4.918000, 29.667783
4.919000, 29.668428
4.920000, 29.681376
4.921000, 29.687693
4.922000, 29.688938
4.923000, 29.693709
4.924000, 29.696091
4.925000, 29.705147
4.926000, 29.718054
4.927000, 29.721564
4.928000, 29.727279
4.929000, 29.732345
4.930000, 29.738644
4.931000, 29.746502
4.932000, 29.759208
4.933000, 29.768188
4.934000, 29.768645
4.935000, 29.770575
4.936000, 29.775320
4.937000, 29.783664
4.938000, 29.785120
4.939000, 29.797633
4.940000, 29.803759
4.941000, 29.807588
4.942000, 29.810622
4.943000, 29.813385
4.944000, 29.815824
4.945000, 29.816074
4.946000, 29.819310
4.947000, 29.825600
4.948000, 29.828200
4.949000, 29.839427
4.950000, 29.845215
4.951000, 29.848346
4.952000, 29.852892
4.953000, 29.855765
4.954000, 29.866929
4.955000, 29.870907
4.956000, 29.874325
4.957000, 29.881642
4.958000, 29.889321
4.959000, 29.895747
4.960000, 29.903484
4.961000, 29.909757
4.962000, 29.925748
4.963000, 29.922524
4.964000, 29.932426
4.965000, 29.940309
4.966000, 29.944130
4.967000, 29.953720
4.968000, 29.960258
4.969000, 29.975609
4.970000, 29.975724
4.971000, 29.981775
4.972000, 29.987164
4.973000, 29.989610
4.974000, 29.992408
4.975000, 29.994494
4.976000, 30.002870
4.977000, 30.009602
4.978000, 30.010777
4.979000, 30.015250
4.980000, 30.020586
4.981000, 30.027545
4.982000, 30.030303
4.983000, 30.038480
4.984000, 30.051686
4.985000, 30.051209
4.986000, 30.057370
4.987000, 30.063096
4.988000, 30.064320
4.989000, 30.069862
4.990000, 30.076642
4.991000, 30.080835
4.992000, 30.088000
4.993000, 30.094544
4.994000, 30.091577
4.995000, 30.098272
4.996000, 30.114645
4.997000, 30.121280
4.998000, 30.123766
4.999000, 30.129214
5.000000, 30.143645
5.001000, 30.158650
5.002000, 30.165448
5.003000, 30.174350
5.004000, 30.175200
5.005000, 30.188747
5.006000, 30.193507
5.007000, 30.193042
5.008000, 30.204396
5.009000, 30.210373
5.010000, 30.216685
5.011000, 30.229650
5.012000, 30.241599
5.013000, 30.243053
5.014000, 30.248457
5.015000, 30.257579
5.016000, 30.272358
5.017000, 30.284353
5.018000, 30.292842
5.019000, 30.308539
5.020000, 30.309297
5.021000, 30.309850
5.022000, 30.312179
5.023000, 30.308458
5.024000, 30.316917
5.025000, 30.317547
5.026000, 30.312698
5.027000, 30.315073
5.028000, 30.316474
5.029000, 30.315923
5.030000, 30.328339
5.031000, 30.338796
5.032000, 30.342053
5.033000, 30.354321
5.034000, 30.356761
5.035000, 30.359222
5.036000, 30.366996
5.037000, 30.369289
5.038000, 30.380655
5.039000, 30.386283
5.040000, 30.396562
5.041000, 30.401442
5.042000, 30.396088
5.043000, 30.406432
5.044000, 30.419811
5.045000, 30.427984
5.046000, 30.428694
5.047000, 30.435406
5.048000, 30.441730
5.049000, 30.458586
5.050000, 30.460718
5.051000, 30.474511
5.052000, 30.474621
5.053000, 30.472927
5.054000, 30.490195
5.055000, 30.501687
5.056000, 30.506902
5.057000, 30.513942
5.058000, 30.524131
5.059000, 30.531194
5.060000, 30.530473
5.061000, 30.540035
5.062000, 30.548954
5.063000, 30.555550
5.064000, 30.564204
5.065000, 30.571395
5.066000, 30.572090
5.067000, 30.571419
5.068000, 30.574136
5.069000, 30.575406
5.070000, 30.583333
5.071000, 30.592604
5.072000, 30.593333
5.073000, 30.605847
5.074000, 30.616460
5.075000, 30.620846
5.076000, 30.626366
5.077000, 30.629989
5.078000, 30.639637
5.079000, 30.646427
5.080000, 30.651412
5.081000, 30.658708
5.082000, 30.660712
5.083000, 30.665538
5.084000, 30.662769
5.085000, 30.673280
5.086000, 30.669074
5.087000, 30.680889
5.088000, 30.683007
5.089000, 30.689620
5.090000, 30.697239
5.091000, 30.708653
5.092000, 30.713719
5.093000, 30.725348
5.094000, 30.732974
5.095000, 30.734478
5.096000, 30.738247
5.097000, 30.740012
5.098000, 30.743068
5.099000, 30.741381
5.100000, 30.743755
5.101000, 30.746469
5.102000, 30.748437
5.103000, 30.750618
5.104000, 30.754620
5.105000, 30.773635
5.106000, 30.782767
5.107000, 30.784429
5.108000, 30.791618
5.109000, 30.797120
5.110000, 30.798822
5.111000, 30.806697
5.112000, 30.810360
5.113000, 30.820838
5.114000, 30.832356
5.115000, 30.841162
5.116000, 30.843942
5.117000, 30.847687
5.118000, 30.856132
5.119000, 30.860357
5.120000, 30.864849
5.121000, 30.865617
5.122000, 30.867340
5.123000, 30.870264
5.124000, 30.879156
5.125000, 30.880204
5.126000, 30.890452
5.127000, 30.891857
5.128000, 30.892192
5.129000, 30.905043
5.130000, 30.910619
5.131000, 30.916930
5.132000, 30.922618
5.133000, 30.924517
5.134000, 30.930673
5.135000, 30.933307
5.136000, 30.944236
5.137000, 30.958494
5.138000, 30.968457
5.139000, 30.973535
5.140000, 30.977907
5.141000, 30.987727
5.142000, 30.979529
5.143000, 30.984468
5.144000, 30.987899
5.145000, 30.995153
5.146000, 31.004339
5.147000, 31.006826
5.148000, 31.020357
5.149000, 31.030621
5.150000, 31.041633
5.151000, 31.047558
5.152000, 31.056363
5.153000, 31.076700
5.154000, 31.078910
5.155000, 31.086610
5.156000, 31.090412
